29.5,71.0,1011.25,114.0,376.0,Safe
29.5,71.0,1011.25,115.0,382.0,Safe
29.5,71.0,1011.18,116.0,378.0,Safe
29.5,71.0,1011.25,116.0,378.0,Safe
29.5,71.0,1011.31,116.0,377.0,Safe
29.5,71.0,1011.23,116.0,383.0,Safe
29.5,71.0,1011.22,116.0,381.0,Safe
29.5,71.0,1011.25,116.0,378.0,Safe
29.5,71.0,1011.15,116.0,376.0,Safe
29.5,71.0,1011.23,116.0,382.0,Safe
29.5,71.0,1011.21,116.0,379.0,Safe
29.5,71.0,1011.16,116.0,379.0,Safe
29.5,71.0,1011.26,116.0,375.0,Safe
29.5,71.0,1011.2,115.0,378.0,Safe
29.5,71.0,1011.25,116.0,379.0,Safe
29.5,71.0,1011.25,116.0,376.0,Safe
29.5,71.0,1011.26,116.0,373.0,Safe
29.5,71.0,1011.23,116.0,379.0,Safe
29.5,71.0,1011.23,116.0,380.0,Safe
29.5,71.0,1011.18,116.0,376.0,Safe
29.5,71.0,1011.22,116.0,371.0,Safe
29.5,71.0,1011.25,116.0,380.0,Safe
29.5,71.0,1011.25,116.0,379.0,Safe
29.5,71.0,1011.25,116.0,378.0,Safe
29.5,71.0,1011.28,116.0,376.0,Safe
29.5,71.0,1011.26,116.0,375.0,Safe
29.5,71.0,1011.27,116.0,380.0,Safe
29.5,71.0,1011.22,116.0,379.0,Safe
29.5,71.0,1011.24,116.0,371.0,Safe
29.5,71.0,1011.3,116.0,378.0,Safe
29.5,71.0,1011.3,116.0,379.0,Safe
29.5,71.0,1011.2,116.0,379.0,Safe
29.5,71.0,1011.26,116.0,374.0,Safe
29.5,71.0,1011.25,116.0,380.0,Safe
29.5,71.0,1011.28,116.0,379.0,Safe
29.5,71.0,1011.22,115.0,378.0,Safe
29.5,71.0,1011.22,115.0,377.0,Safe
29.5,71.0,1011.24,116.0,378.0,Safe
29.5,71.0,1011.26,115.0,374.0,Safe
29.4,71.0,1011.28,116.0,376.0,Safe
29.5,71.0,1011.32,116.0,377.0,Safe
29.5,71.0,1011.29,116.0,375.0,Safe
29.5,71.0,1011.21,116.0,377.0,Safe
29.5,71.0,1011.22,115.0,377.0,Safe
29.4,71.0,1011.29,115.0,375.0,Safe
29.5,71.0,1011.29,116.0,379.0,Safe
29.4,71.0,1011.25,115.0,374.0,Safe
29.4,71.0,1011.3,116.0,379.0,Safe
29.4,71.0,1011.22,115.0,376.0,Safe
29.5,71.0,1011.32,115.0,375.0,Safe
29.4,71.0,1011.29,116.0,378.0,Safe
29.4,71.0,1011.27,115.0,378.0,Safe
29.4,71.0,1011.31,116.0,379.0,Safe
29.5,71.0,1011.3,115.0,378.0,Safe
29.4,71.0,1011.28,115.0,381.0,Safe
29.4,71.0,1011.3,116.0,372.0,Safe
29.5,71.0,1011.3,116.0,381.0,Safe
29.4,71.0,1011.23,116.0,378.0,Safe
29.4,71.0,1011.25,123.0,371.0,Safe
29.4,71.0,1011.27,111.0,369.0,Safe
29.5,71.0,1011.28,108.0,371.0,Safe
29.5,71.0,1011.28,107.0,375.0,Safe
29.4,71.0,1011.28,106.0,372.0,Safe
29.4,71.0,1011.28,106.0,370.0,Safe
29.4,71.0,1011.26,106.0,369.0,Safe
29.5,71.0,1011.3,107.0,370.0,Safe
29.4,71.0,1011.26,107.0,367.0,Safe
29.4,71.0,1011.31,107.0,374.0,Safe
29.5,71.0,1011.28,107.0,367.0,Safe
29.4,71.0,1011.34,109.0,374.0,Safe
29.4,71.0,1011.31,109.0,370.0,Safe
29.5,71.0,1011.32,109.0,370.0,Safe
29.4,71.0,1011.33,108.0,369.0,Safe
29.5,71.0,1011.29,108.0,374.0,Safe
29.5,71.0,1011.3,107.0,373.0,Safe
29.4,71.0,1011.32,107.0,368.0,Safe
29.4,71.0,1011.28,107.0,372.0,Safe
29.4,71.0,1011.3,108.0,369.0,Safe
29.4,71.0,1011.31,108.0,372.0,Safe
29.4,71.0,1011.3,108.0,372.0,Safe
29.4,71.0,1011.36,108.0,373.0,Safe
29.4,71.0,1011.33,108.0,370.0,Safe
29.4,71.0,1011.36,108.0,370.0,Safe
29.4,71.0,1011.28,108.0,368.0,Safe
29.4,71.0,1011.35,108.0,370.0,Safe
29.4,71.0,1011.33,108.0,371.0,Safe
29.4,71.0,1011.32,107.0,372.0,Safe
29.4,71.0,1011.33,108.0,371.0,Safe
29.4,71.0,1011.3,107.0,368.0,Safe
29.4,71.0,1011.32,107.0,372.0,Safe
29.4,71.0,1011.3,108.0,368.0,Safe
29.4,71.0,1011.33,107.0,378.0,Safe
29.4,71.0,1011.25,107.0,373.0,Safe
29.4,71.0,1011.3,107.0,370.0,Safe
29.4,71.0,1011.31,108.0,370.0,Safe
29.5,71.0,1011.35,109.0,373.0,Safe
29.5,71.0,1011.29,108.0,369.0,Safe
29.4,71.0,1011.31,108.0,365.0,Safe
29.5,71.0,1011.35,108.0,366.0,Safe
29.4,71.0,1011.33,108.0,377.0,Safe
29.5,71.0,1011.31,108.0,374.0,Safe
29.4,71.0,1011.29,108.0,370.0,Safe
29.5,71.0,1011.31,108.0,371.0,Safe
29.4,71.0,1011.34,108.0,369.0,Safe
29.5,71.0,1011.32,108.0,368.0,Safe
29.5,71.0,1011.31,108.0,371.0,Safe
29.4,71.0,1011.31,108.0,372.0,Safe
29.4,71.0,1011.32,108.0,369.0,Safe
29.5,71.0,1011.29,108.0,370.0,Safe
29.4,71.0,1011.25,107.0,369.0,Safe
29.4,71.0,1011.27,107.0,373.0,Safe
29.4,71.0,1011.26,107.0,371.0,Safe
29.5,71.0,1011.26,107.0,370.0,Safe
29.4,71.0,1011.21,107.0,371.0,Safe
29.4,71.0,1011.31,107.0,372.0,Safe
29.5,71.0,1011.32,108.0,372.0,Safe
29.5,71.0,1011.3,107.0,368.0,Safe
29.4,71.0,1011.29,108.0,367.0,Safe
29.4,71.0,1011.3,107.0,369.0,Safe
29.4,71.0,1011.31,107.0,373.0,Safe
29.5,71.0,1011.24,108.0,370.0,Safe
29.4,71.0,1011.32,108.0,373.0,Safe
29.4,71.0,1011.29,107.0,370.0,Safe
29.4,71.0,1011.32,108.0,370.0,Safe
29.4,71.0,1011.27,108.0,372.0,Safe
29.5,71.0,1011.29,108.0,369.0,Safe
29.4,71.0,1011.32,108.0,367.0,Safe
29.4,71.0,1011.28,108.0,368.0,Safe
29.4,71.0,1011.26,108.0,370.0,Safe
29.4,71.0,1011.32,108.0,370.0,Safe
29.4,71.0,1011.28,108.0,374.0,Safe
29.4,71.0,1011.29,108.0,368.0,Safe
29.4,71.0,1011.35,108.0,368.0,Safe
29.5,71.0,1011.34,108.0,369.0,Safe
29.5,71.0,1011.34,108.0,369.0,Safe
29.4,71.0,1011.26,108.0,371.0,Safe
29.4,71.0,1011.31,108.0,369.0,Safe
29.4,71.0,1011.29,108.0,365.0,Safe
29.4,71.0,1011.26,108.0,370.0,Safe
29.4,71.0,1011.34,108.0,369.0,Safe
29.4,71.0,1011.27,108.0,373.0,Safe
29.4,71.0,1011.28,108.0,371.0,Safe
29.4,71.0,1011.3,110.0,370.0,Safe
29.4,71.0,1011.25,110.0,372.0,Safe
29.4,71.0,1011.25,111.0,371.0,Safe
29.4,71.0,1011.25,111.0,369.0,Safe
29.4,71.0,1011.27,111.0,368.0,Safe
29.4,71.0,1011.29,111.0,374.0,Safe
29.4,71.0,1011.22,110.0,375.0,Safe
29.4,71.0,1011.26,110.0,370.0,Safe
29.4,71.0,1011.27,110.0,371.0,Safe
29.4,71.0,1011.28,109.0,371.0,Safe
29.4,71.0,1011.32,109.0,371.0,Safe
29.4,71.0,1011.24,109.0,367.0,Safe
29.4,71.0,1011.31,110.0,365.0,Safe
29.4,71.0,1011.28,109.0,372.0,Safe
29.4,71.0,1011.3,109.0,373.0,Safe
29.4,71.0,1011.3,109.0,369.0,Safe
29.4,71.0,1011.31,109.0,369.0,Safe
29.4,71.0,1011.33,109.0,368.0,Safe
29.4,71.0,1011.23,109.0,369.0,Safe
29.4,71.0,1011.29,109.0,371.0,Safe
29.4,71.0,1011.26,109.0,372.0,Safe
29.4,71.0,1011.29,109.0,371.0,Safe
29.4,71.0,1011.33,109.0,373.0,Safe
29.4,71.0,1011.31,109.0,368.0,Safe
29.4,71.0,1011.31,109.0,369.0,Safe
29.4,71.0,1011.26,109.0,373.0,Safe
29.5,71.0,1011.28,110.0,372.0,Safe
29.4,71.0,1011.29,112.0,370.0,Safe
29.4,71.0,1011.29,112.0,367.0,Safe
29.4,71.0,1011.28,112.0,370.0,Safe
29.4,71.0,1011.24,108.0,368.0,Safe
29.4,71.0,1011.2,110.0,371.0,Safe
29.4,71.0,1011.18,110.0,372.0,Safe
29.4,71.0,1011.16,110.0,369.0,Safe
29.4,71.0,1011.21,110.0,367.0,Safe
29.4,71.0,1011.17,110.0,368.0,Safe
29.4,71.0,1011.2,110.0,368.0,Safe
29.4,71.0,1011.19,110.0,368.0,Safe
29.4,71.0,1011.16,110.0,373.0,Safe
29.4,71.0,1011.2,110.0,367.0,Safe
29.4,71.0,1011.23,110.0,370.0,Safe
29.4,71.0,1011.19,110.0,368.0,Safe
29.4,71.0,1011.25,110.0,373.0,Safe
29.4,71.0,1011.18,110.0,370.0,Safe
29.4,71.0,1011.17,110.0,372.0,Safe
29.4,71.0,1011.22,110.0,369.0,Safe
29.4,71.0,1011.24,110.0,369.0,Safe
29.4,71.0,1011.21,110.0,367.0,Safe
29.4,71.0,1011.17,111.0,370.0,Safe
29.4,71.0,1011.21,111.0,368.0,Safe
29.4,71.0,1011.19,110.0,369.0,Safe
29.4,71.0,1011.18,110.0,368.0,Safe
29.4,71.0,1011.18,110.0,368.0,Safe
29.4,71.0,1011.2,110.0,370.0,Safe
29.4,71.0,1011.16,110.0,371.0,Safe
29.4,71.0,1011.21,112.0,369.0,Safe
29.4,71.0,1011.17,112.0,369.0,Safe
29.4,71.0,1011.18,111.0,364.0,Safe
29.4,71.0,1011.21,111.0,369.0,Safe
29.4,71.0,1011.23,111.0,367.0,Safe
29.4,71.0,1011.21,111.0,373.0,Safe
29.4,71.0,1011.25,111.0,368.0,Safe
29.4,71.0,1011.22,111.0,371.0,Safe
29.4,71.0,1011.22,114.0,370.0,Safe
29.4,71.0,1011.18,114.0,367.0,Safe
29.4,71.0,1011.17,114.0,371.0,Safe
29.4,71.0,1011.23,115.0,370.0,Safe
29.4,71.0,1011.2,114.0,373.0,Safe
29.4,71.0,1011.23,114.0,365.0,Safe
29.4,71.0,1011.16,113.0,368.0,Safe
29.4,71.0,1011.2,114.0,367.0,Safe
29.4,71.0,1011.21,114.0,367.0,Safe
29.4,71.0,1011.18,114.0,371.0,Safe
29.4,71.0,1011.19,114.0,373.0,Safe
29.4,71.0,1011.21,114.0,371.0,Safe
29.4,71.0,1011.26,114.0,370.0,Safe
29.4,71.0,1011.19,114.0,371.0,Safe
29.4,71.0,1011.22,114.0,371.0,Safe
29.4,71.0,1011.2,114.0,366.0,Safe
29.5,71.0,1011.24,114.0,369.0,Safe
29.4,71.0,1011.24,114.0,373.0,Safe
29.4,71.0,1011.2,114.0,367.0,Safe
29.4,71.0,1011.23,114.0,372.0,Safe
29.4,71.0,1011.21,113.0,370.0,Safe
29.4,71.0,1011.22,114.0,369.0,Safe
29.4,71.0,1011.22,114.0,368.0,Safe
29.4,71.0,1011.23,114.0,372.0,Safe
29.4,71.0,1011.21,114.0,372.0,Safe
29.4,71.0,1011.2,114.0,370.0,Safe
29.4,71.0,1011.19,115.0,368.0,Safe
29.4,71.0,1011.2,116.0,368.0,Safe
29.4,71.0,1011.27,115.0,370.0,Safe
29.4,71.0,1011.26,115.0,365.0,Safe
29.4,71.0,1011.22,114.0,372.0,Safe
29.4,71.0,1011.21,114.0,367.0,Safe
29.4,71.0,1011.25,114.0,366.0,Safe
29.4,71.0,1011.17,114.0,369.0,Safe
29.4,71.0,1011.25,114.0,374.0,Safe
29.4,71.0,1011.17,114.0,369.0,Safe
29.4,71.0,1011.24,113.0,373.0,Safe
29.4,71.0,1011.19,113.0,371.0,Safe
29.4,71.0,1011.18,113.0,363.0,Safe
29.4,71.0,1011.24,113.0,367.0,Safe
29.4,71.0,1011.2,113.0,371.0,Safe
29.4,71.0,1011.22,113.0,373.0,Safe
29.4,71.0,1011.2,113.0,369.0,Safe
29.4,70.0,1011.22,113.0,367.0,Safe
29.4,71.0,1011.27,113.0,367.0,Safe
29.4,70.0,1011.2,113.0,364.0,Safe
29.4,70.0,1011.21,113.0,370.0,Safe
29.4,70.0,1011.2,113.0,368.0,Safe
29.4,71.0,1011.23,113.0,370.0,Safe
29.4,71.0,1011.23,112.0,367.0,Safe
29.4,70.0,1011.23,113.0,370.0,Safe
29.4,71.0,1011.25,113.0,370.0,Safe
29.4,71.0,1011.2,113.0,366.0,Safe
29.4,71.0,1011.21,113.0,367.0,Safe
29.4,71.0,1011.25,112.0,371.0,Safe
29.4,70.0,1011.22,112.0,367.0,Safe
29.4,71.0,1011.23,113.0,368.0,Safe
29.4,71.0,1011.2,113.0,370.0,Safe
29.4,71.0,1011.26,113.0,365.0,Safe
29.4,71.0,1011.24,113.0,366.0,Safe
29.4,71.0,1011.26,113.0,370.0,Safe
29.4,70.0,1011.24,113.0,367.0,Safe
29.4,71.0,1011.22,113.0,366.0,Safe
29.4,70.0,1011.23,113.0,367.0,Safe
29.4,70.0,1011.22,113.0,367.0,Safe
29.4,70.0,1011.21,113.0,370.0,Safe
29.4,71.0,1011.22,113.0,369.0,Safe
29.4,71.0,1011.25,115.0,366.0,Safe
29.4,71.0,1011.2,113.0,367.0,Safe
29.4,71.0,1011.13,113.0,370.0,Safe
29.4,70.0,1011.23,113.0,366.0,Safe
29.4,71.0,1011.27,112.0,365.0,Safe
29.4,71.0,1011.21,113.0,367.0,Safe
29.4,70.0,1011.24,112.0,373.0,Safe
29.4,71.0,1011.24,112.0,370.0,Safe
29.4,70.0,1011.22,112.0,368.0,Safe
29.4,70.0,1011.26,112.0,370.0,Safe
29.4,70.0,1011.19,113.0,371.0,Safe
29.4,71.0,1011.28,112.0,369.0,Safe
29.4,71.0,1011.2,112.0,367.0,Safe
29.4,70.0,1011.23,112.0,370.0,Safe
29.4,71.0,1011.23,112.0,366.0,Safe
29.4,70.0,1011.25,112.0,368.0,Safe
29.4,71.0,1011.26,113.0,372.0,Safe
29.4,70.0,1011.23,112.0,372.0,Safe
29.4,70.0,1011.2,112.0,369.0,Safe
29.4,70.0,1011.23,112.0,371.0,Safe
29.4,70.0,1011.2,112.0,371.0,Safe
29.4,70.0,1011.28,112.0,369.0,Safe
29.4,71.0,1011.33,112.0,366.0,Safe
29.4,70.0,1011.23,112.0,368.0,Safe
29.4,70.0,1011.23,112.0,371.0,Safe
29.4,71.0,1011.26,112.0,366.0,Safe
29.4,70.0,1011.21,112.0,372.0,Safe
29.4,71.0,1011.24,112.0,368.0,Safe
29.4,70.0,1011.23,112.0,366.0,Safe
29.4,71.0,1011.18,112.0,367.0,Safe
29.4,71.0,1011.28,112.0,368.0,Safe
29.4,70.0,1011.25,111.0,371.0,Safe
29.4,71.0,1011.27,112.0,364.0,Safe
29.4,71.0,1011.29,112.0,365.0,Safe
29.4,70.0,1011.27,112.0,373.0,Safe
29.4,70.0,1011.22,112.0,368.0,Safe
29.4,70.0,1011.28,112.0,368.0,Safe
29.4,70.0,1011.19,112.0,369.0,Safe
29.4,71.0,1011.18,112.0,367.0,Safe
29.4,71.0,1011.23,112.0,371.0,Safe
29.4,70.0,1011.27,112.0,371.0,Safe
29.4,70.0,1011.26,112.0,370.0,Safe
29.4,71.0,1011.22,112.0,371.0,Safe
29.4,71.0,1011.25,112.0,366.0,Safe
29.4,71.0,1011.27,112.0,372.0,Safe
29.4,70.0,1011.23,112.0,367.0,Safe
29.4,71.0,1011.24,112.0,367.0,Safe
29.4,71.0,1011.27,112.0,371.0,Safe
29.4,71.0,1011.24,111.0,369.0,Safe
29.4,71.0,1011.24,111.0,369.0,Safe
29.4,70.0,1011.28,112.0,369.0,Safe
29.4,71.0,1011.21,112.0,366.0,Safe
29.4,71.0,1011.27,112.0,371.0,Safe
29.4,70.0,1011.26,112.0,366.0,Safe
29.4,70.0,1011.29,112.0,368.0,Safe
29.4,71.0,1011.3,112.0,372.0,Safe
29.4,70.0,1011.27,112.0,369.0,Safe
29.4,71.0,1011.26,112.0,374.0,Safe
29.4,70.0,1011.24,112.0,369.0,Safe
29.4,71.0,1011.31,111.0,365.0,Safe
29.4,71.0,1011.2,111.0,371.0,Safe
29.4,71.0,1011.25,112.0,370.0,Safe
29.4,70.0,1011.27,112.0,371.0,Safe
29.4,70.0,1011.33,112.0,367.0,Safe
29.4,70.0,1011.24,112.0,368.0,Safe
29.4,70.0,1011.3,112.0,371.0,Safe
29.4,71.0,1011.29,111.0,368.0,Safe
29.4,71.0,1011.35,112.0,375.0,Safe
29.4,71.0,1011.27,112.0,369.0,Safe
29.4,70.0,1011.21,112.0,366.0,Safe
29.4,70.0,1011.25,112.0,371.0,Safe
29.4,70.0,1011.3,112.0,367.0,Safe
29.4,71.0,1011.32,111.0,372.0,Safe
29.4,71.0,1011.27,112.0,370.0,Safe
29.4,71.0,1011.33,109.0,367.0,Safe
29.4,71.0,1011.37,111.0,369.0,Safe
29.4,71.0,1011.34,111.0,368.0,Safe
29.4,71.0,1011.35,111.0,370.0,Safe
29.4,70.0,1011.32,111.0,368.0,Safe
29.4,70.0,1011.35,111.0,371.0,Safe
29.4,70.0,1011.31,111.0,367.0,Safe
29.4,70.0,1011.31,111.0,371.0,Safe
29.4,70.0,1011.29,111.0,365.0,Safe
29.4,70.0,1011.25,111.0,369.0,Safe
29.4,71.0,1011.29,111.0,372.0,Safe
29.4,70.0,1011.36,111.0,367.0,Safe
29.4,70.0,1011.3,111.0,370.0,Safe
29.4,70.0,1011.31,111.0,372.0,Safe
29.4,71.0,1011.27,111.0,369.0,Safe
29.4,71.0,1011.34,110.0,372.0,Safe
29.4,71.0,1011.35,111.0,370.0,Safe
29.4,71.0,1011.3,111.0,372.0,Safe
29.4,71.0,1011.32,111.0,368.0,Safe
29.4,70.0,1011.37,111.0,372.0,Safe
29.4,70.0,1011.34,111.0,372.0,Safe
29.4,71.0,1011.27,111.0,368.0,Safe
29.4,71.0,1011.33,110.0,371.0,Safe
29.4,70.0,1011.33,111.0,374.0,Safe
29.4,71.0,1011.36,110.0,370.0,Safe
29.4,71.0,1011.29,110.0,367.0,Safe
29.4,70.0,1011.33,110.0,372.0,Safe
29.4,71.0,1011.32,110.0,365.0,Safe
29.4,71.0,1011.27,111.0,374.0,Safe
29.4,71.0,1011.32,110.0,370.0,Safe
29.4,70.0,1011.26,111.0,371.0,Safe
29.4,70.0,1011.25,111.0,369.0,Safe
29.4,71.0,1011.33,111.0,374.0,Safe
29.4,71.0,1011.35,111.0,371.0,Safe
29.4,70.0,1011.32,111.0,374.0,Safe
29.4,70.0,1011.33,111.0,369.0,Safe
29.4,71.0,1011.32,111.0,374.0,Safe
29.4,71.0,1011.3,111.0,370.0,Safe
29.4,71.0,1011.33,111.0,369.0,Safe
29.4,70.0,1011.3,111.0,370.0,Safe
29.4,71.0,1011.3,111.0,368.0,Safe
29.4,70.0,1011.29,111.0,371.0,Safe
29.4,71.0,1011.28,111.0,370.0,Safe
29.4,71.0,1011.28,111.0,370.0,Safe
29.4,70.0,1011.28,111.0,371.0,Safe
29.4,70.0,1011.32,111.0,372.0,Safe
29.4,71.0,1011.26,111.0,371.0,Safe
29.4,70.0,1011.23,111.0,369.0,Safe
29.4,71.0,1011.3,111.0,369.0,Safe
29.4,70.0,1011.3,111.0,370.0,Safe
29.4,71.0,1011.3,111.0,369.0,Safe
29.4,71.0,1011.27,112.0,369.0,Safe
29.4,70.0,1011.24,112.0,371.0,Safe
29.4,71.0,1011.27,112.0,371.0,Safe
29.4,71.0,1011.33,111.0,370.0,Safe
29.4,70.0,1011.26,111.0,373.0,Safe
29.4,71.0,1011.29,111.0,365.0,Safe
29.4,71.0,1011.31,111.0,375.0,Safe
29.4,70.0,1011.26,111.0,371.0,Safe
29.4,70.0,1011.33,111.0,374.0,Safe
29.4,70.0,1011.28,111.0,369.0,Safe
29.4,71.0,1011.29,111.0,374.0,Safe
29.4,70.0,1011.29,111.0,368.0,Safe
29.4,70.0,1011.28,111.0,371.0,Safe
29.4,70.0,1011.24,111.0,372.0,Safe
29.4,70.0,1011.27,111.0,370.0,Safe
29.4,70.0,1011.25,111.0,370.0,Safe
29.4,71.0,1011.25,111.0,372.0,Safe
29.4,71.0,1011.29,111.0,374.0,Safe
29.4,71.0,1011.29,111.0,370.0,Safe
29.4,70.0,1011.3,111.0,368.0,Safe
29.4,70.0,1011.29,111.0,369.0,Safe
29.4,71.0,1011.31,111.0,366.0,Safe
29.4,71.0,1011.27,111.0,368.0,Safe
29.4,70.0,1011.29,111.0,368.0,Safe
29.4,70.0,1011.32,111.0,373.0,Safe
29.4,71.0,1011.28,111.0,371.0,Safe
29.4,71.0,1011.3,111.0,373.0,Safe
29.4,70.0,1011.27,111.0,368.0,Safe
29.4,70.0,1011.29,111.0,369.0,Safe
29.4,70.0,1011.29,111.0,369.0,Safe
29.4,71.0,1011.31,111.0,369.0,Safe
29.4,71.0,1011.29,111.0,372.0,Safe
29.4,70.0,1011.26,111.0,372.0,Safe
29.4,71.0,1011.3,111.0,372.0,Safe
29.4,70.0,1011.3,111.0,369.0,Safe
29.4,70.0,1011.32,111.0,365.0,Safe
29.4,71.0,1011.31,111.0,369.0,Safe
29.4,70.0,1011.26,111.0,369.0,Safe
29.4,71.0,1011.21,111.0,371.0,Safe
29.4,70.0,1011.21,111.0,370.0,Safe
29.4,71.0,1011.24,111.0,372.0,Safe
29.4,70.0,1011.25,111.0,372.0,Safe
29.4,71.0,1011.23,111.0,369.0,Safe
29.4,70.0,1011.28,111.0,375.0,Safe
29.4,70.0,1011.27,111.0,372.0,Safe
29.4,70.0,1011.24,111.0,371.0,Safe
29.4,70.0,1011.22,111.0,373.0,Safe
29.4,71.0,1011.27,111.0,373.0,Safe
29.4,70.0,1011.26,111.0,374.0,Safe
29.4,71.0,1011.24,111.0,371.0,Safe
29.4,70.0,1011.28,111.0,366.0,Safe
29.4,71.0,1011.21,111.0,374.0,Safe
29.4,70.0,1011.31,111.0,373.0,Safe
29.4,70.0,1011.29,111.0,367.0,Safe
29.4,71.0,1011.28,111.0,371.0,Safe
29.4,71.0,1011.2,111.0,371.0,Safe
29.4,70.0,1011.27,111.0,369.0,Safe
29.4,70.0,1011.33,111.0,375.0,Safe
29.4,71.0,1011.29,111.0,373.0,Safe
29.4,71.0,1011.25,111.0,371.0,Safe
29.4,70.0,1011.23,111.0,371.0,Safe
29.4,71.0,1011.27,111.0,371.0,Safe
29.4,70.0,1011.31,111.0,370.0,Safe
29.4,70.0,1011.29,111.0,372.0,Safe
29.4,70.0,1011.22,111.0,370.0,Safe
29.4,70.0,1011.22,111.0,371.0,Safe
29.4,71.0,1011.3,111.0,369.0,Safe
29.4,71.0,1011.24,111.0,372.0,Safe
29.4,71.0,1011.32,111.0,370.0,Safe
29.4,71.0,1011.3,111.0,372.0,Safe
29.4,71.0,1011.26,111.0,371.0,Safe
29.4,71.0,1011.24,111.0,373.0,Safe
29.4,70.0,1011.24,112.0,375.0,Safe
29.4,70.0,1011.19,111.0,374.0,Safe
29.4,71.0,1011.28,111.0,369.0,Safe
29.4,71.0,1011.27,111.0,373.0,Safe
